Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,WC,NC,BibColor,PursuitStartDistance,ResultOrder_shooting,ResultOrder_range,ResultOrder_ski,RaceId,EventId,EventName,RaceDate,Season,Genre,TotalTime_seconds,Behind_seconds,TotalTime_shooting_seconds,Behind_shooting_seconds,TotalTime_range_seconds,Behind_range_seconds,TotalTime_ski_seconds,Behind_ski_seconds,prone_shooting1,prone_shooting2,standing_shooting1,standing_shooting2,prone_shooting,standing_shooting,accuracy_prone_shooting1,accuracy_prone_shooting2,accuracy_standing_shooting1,accuracy_standing_shooting2,accuracy_prone,accuracy_standing,accuracy_total,race_name,compet_name
26.0,,BTUKR13004198701,PRYMA Artem,UKR,0+3+0+1,4.0,15.0,115.0,,504,10.0,14.0,27.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2057.8,111.1,111.8,11.5,208.7,17.1,1654.9,61.7,0.0,3.0,0.0,1.0,3.0,1.0,100.0,40.0,100.0,80.0,70.0,90.0,80.0,Pursuit,world_cup
27.0,,BTGER10103199301,REES Roman,GER,1+1+0+1,3.0,14.0,,,588,25.0,35.0,30.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2059.2,112.5,124.9,24.6,220.5,28.9,1655.6,62.4,1.0,1.0,0.0,1.0,2.0,1.0,80.0,80.0,100.0,80.0,80.0,90.0,85.0,Pursuit,world_cup
28.0,,BTRUS13103199301,ELISEEV Matvei,RUS,1+1+1+0,3.0,13.0,113.0,,630,999.0,2.0,46.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2073.4,126.7,107.0,6.7,196.5,4.9,1687.6,94.4,1.0,1.0,1.0,0.0,2.0,1.0,80.0,80.0,80.0,100.0,80.0,90.0,85.0,Pursuit,world_cup
29.0,,BTFRA10207199101,GUIGONNAT Antonin,FRA,2+0+0+3,5.0,12.0,,,504,17.0,21.0,35.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2086.5,139.8,114.8,14.5,212.7,21.1,1657.8,64.6,2.0,0.0,0.0,3.0,2.0,3.0,60.0,100.0,100.0,40.0,80.0,70.0,75.0,Pursuit,world_cup
30.0,,BTBUL11703198701,ILIEV Vladimir,BUL,1+1+0+1,3.0,11.0,111.0,,749,999.0,37.0,38.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2091.1,144.4,125.0,24.7,220.6,29.0,1663.5,70.3,1.0,1.0,0.0,1.0,2.0,1.0,80.0,80.0,100.0,80.0,80.0,90.0,85.0,Pursuit,world_cup
31.0,,BTSWE12403199201,FEMLING Peppe,SWE,1+1+2+0,4.0,10.0,110.0,,588,39.0,17.0,41.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2092.8,146.1,129.1,28.8,209.3,17.7,1675.6,82.4,1.0,1.0,2.0,0.0,2.0,2.0,80.0,80.0,60.0,100.0,80.0,80.0,80.0,Pursuit,world_cup
32.0,,BTCAN12803199301,GOW Christian,CAN,1+2+1+1,5.0,9.0,109.0,,546,32.0,28.0,37.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2098.4,151.7,126.3,26.0,217.5,25.9,1662.8,69.6,1.0,2.0,1.0,1.0,3.0,2.0,80.0,60.0,80.0,80.0,70.0,80.0,75.0,Pursuit,world_cup
33.0,,BTBLR11012199501,VARABEI Maksim,BLR,0+2+0+3,5.0,8.0,108.0,,497,55.0,56.0,24.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2100.3,153.6,143.7,43.4,239.6,48.0,1648.3,55.1,0.0,2.0,0.0,3.0,2.0,3.0,100.0,60.0,100.0,40.0,80.0,70.0,75.0,Pursuit,world_cup
34.0,,BTAUT13112199601,LEITNER Felix,AUT,0+2+2+0,4.0,7.0,107.0,,483,44.0,55.0,43.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2107.0,160.3,133.7,33.4,239.1,47.5,1677.2,84.0,0.0,2.0,2.0,0.0,2.0,2.0,100.0,60.0,60.0,100.0,80.0,80.0,80.0,Pursuit,world_cup
35.0,,BTBLR11612199601,SMOLSKI Anton,BLR,1+2+1+1,5.0,6.0,106.0,,679,40.0,45.0,23.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2111.8,165.1,129.6,29.3,228.9,37.3,1643.9,50.7,1.0,2.0,1.0,1.0,3.0,2.0,80.0,60.0,80.0,80.0,70.0,80.0,75.0,Pursuit,world_cup
36.0,,BTFIN12501199601,SEPPALA Tero,FIN,0+2+1+2,5.0,5.0,105.0,,609,41.0,38.0,36.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2112.6,165.9,131.1,30.8,221.7,30.1,1659.9,66.7,0.0,2.0,1.0,2.0,2.0,3.0,100.0,60.0,80.0,60.0,80.0,70.0,75.0,Pursuit,world_cup
37.0,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,1+2+1+1,5.0,4.0,104.0,,679,999.0,5.0,40.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2118.2,171.5,114.6,14.3,201.8,10.2,1672.4,79.2,1.0,2.0,1.0,1.0,3.0,2.0,80.0,60.0,80.0,80.0,70.0,80.0,75.0,Pursuit,world_cup
38.0,,BTRUS12802198801,BOCHARNIKOV Sergey,BLR,1+2+2+2,7.0,3.0,103.0,,406,51.0,47.0,16.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2120.7,174.0,140.5,40.2,230.8,39.2,1629.7,36.5,1.0,2.0,2.0,2.0,3.0,4.0,80.0,60.0,60.0,60.0,70.0,60.0,65.0,Pursuit,world_cup
39.0,,BTCZE10801198801,KRUPCIK Tomas,CZE,0+0+0+2,2.0,2.0,102.0,,1008,20.0,32.0,44.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2124.1,177.4,122.5,22.2,219.3,27.7,1684.5,91.3,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,Pursuit,world_cup
40.0,,BTGER10607199401,FRATZSCHER Lucas,GER,1+1+0+3,5.0,1.0,,,945,999.0,4.0,34.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2132.6,185.9,106.1,5.8,200.0,8.4,1657.4,64.2,1.0,1.0,0.0,3.0,2.0,3.0,80.0,80.0,100.0,40.0,80.0,70.0,75.0,Pursuit,world_cup
41.0,,BTAUT11012199101,KOMATZ David,AUT,0+0+1+2,3.0,,,,798,49.0,52.0,50.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2143.2,196.5,139.6,39.3,235.5,43.9,1693.7,100.5,0.0,0.0,1.0,2.0,0.0,3.0,100.0,100.0,80.0,60.0,100.0,70.0,85.0,Pursuit,world_cup
42.0,,BTSLO10901198601,BAUER Klemen,SLO,1+1+1+3,6.0,,99.0,,539,999.0,8.0,49.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2146.0,199.3,114.6,14.3,203.0,11.4,1692.2,99.0,1.0,1.0,1.0,3.0,2.0,4.0,80.0,80.0,80.0,40.0,80.0,60.0,70.0,Pursuit,world_cup
43.0,,BTBEL12410199101,LANGER Thierry,BEL,3+0+1+1,5.0,,98.0,,616,21.0,33.0,53.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2151.0,204.3,122.8,22.5,219.7,28.1,1700.5,107.3,3.0,0.0,1.0,1.0,3.0,2.0,40.0,100.0,80.0,80.0,70.0,80.0,75.0,Pursuit,world_cup
44.0,,BTCAN10611199001,GOW Scott,CAN,3+0+0+1,4.0,,97.0,,924,999.0,6.0,55.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2161.2,214.5,107.0,6.7,201.9,10.3,1701.5,108.3,3.0,0.0,0.0,1.0,3.0,1.0,40.0,100.0,100.0,80.0,70.0,90.0,80.0,Pursuit,world_cup
45.0,,BTCAN10310199801,RUNNALLS Adam,CAN,1+0+2+1,4.0,,96.0,,931,999.0,3.0,57.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2168.9,222.2,106.1,5.8,198.8,7.2,1710.6,117.4,1.0,0.0,2.0,1.0,1.0,3.0,80.0,100.0,60.0,80.0,90.0,70.0,80.0,Pursuit,world_cup
46.0,,BTPOL12008199101,GUZIK Grzegorz,POL,0+1+3+1,5.0,,95.0,,903,7.0,9.0,47.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2170.1,223.4,107.9,7.6,203.5,11.9,1690.4,97.2,0.0,1.0,3.0,1.0,1.0,4.0,100.0,80.0,40.0,80.0,90.0,60.0,75.0,Pursuit,world_cup
47.0,,BTFRA11305199201,FINELLO Jeremy,SUI,2+0+3+3,8.0,,94.0,,532,999.0,28.0,39.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2171.6,224.9,123.7,23.4,217.5,25.9,1671.8,78.6,2.0,0.0,3.0,3.0,2.0,6.0,60.0,100.0,40.0,40.0,80.0,40.0,60.0,Pursuit,world_cup
48.0,,BTSWE10310199201,NELIN Jesper,SWE,4+2+2+1,9.0,,,,595,38.0,41.0,32.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2198.7,252.0,127.3,27.0,223.7,32.1,1656.9,63.7,4.0,2.0,2.0,1.0,6.0,3.0,20.0,60.0,60.0,80.0,40.0,70.0,55.0,Pursuit,world_cup
49.0,,BTBLR10909199801,LAZOUSKI Dzmitry,BLR,1+0+2+3,6.0,,,,1015,18.0,18.0,42.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2199.1,252.4,117.9,17.6,210.6,19.0,1676.5,83.3,1.0,0.0,2.0,3.0,1.0,5.0,80.0,100.0,60.0,40.0,90.0,50.0,70.0,Pursuit,world_cup
50.0,,BTLTU10806199101,DOMBROVSKI Karol,LTU,0+0+2+2,4.0,,91.0,,896,46.0,50.0,59.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2217.8,271.1,136.6,36.3,234.2,42.6,1731.5,138.3,0.0,0.0,2.0,2.0,0.0,4.0,100.0,100.0,60.0,60.0,100.0,60.0,80.0,Pursuit,world_cup
51.0,,BTRUS10208199101,BABIKOV Anton,RUS,2+0+3+1,6.0,,,,994,1.0,1.0,56.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2218.8,272.1,100.3,0.0,191.6,0.0,1708.0,114.8,2.0,0.0,3.0,1.0,2.0,4.0,60.0,100.0,40.0,80.0,80.0,60.0,70.0,Pursuit,world_cup
52.0,,BTLTU12811199201,STROLIA Vytautas,LTU,2+1+2+1,6.0,,89.0,,1022,24.0,35.0,45.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2221.2,274.5,124.6,24.3,220.5,28.9,1686.5,93.3,2.0,1.0,2.0,1.0,3.0,3.0,60.0,80.0,60.0,80.0,70.0,70.0,70.0,Pursuit,world_cup
53.0,,BTFRA11111199101,CLAUDE Florent,BEL,2+2+2+1,7.0,,88.0,,686,48.0,57.0,54.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2229.0,282.3,139.5,39.2,240.5,48.9,1701.0,107.8,2.0,2.0,2.0,1.0,4.0,3.0,60.0,60.0,60.0,80.0,60.0,70.0,65.0,Pursuit,world_cup
54.0,,BTUSA10806199501,DOHERTY Sean,USA,1+3+1+2,7.0,,87.0,,910,12.0,19.0,52.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2229.6,282.9,113.1,12.8,210.7,19.1,1700.2,107.0,1.0,3.0,1.0,2.0,4.0,3.0,80.0,40.0,80.0,60.0,60.0,70.0,65.0,Pursuit,world_cup
55.0,,BTFIN10202199101,HIIDENSALO Olli,FIN,2+1+2+2,7.0,,86.0,,1001,42.0,34.0,48.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2241.8,295.1,132.5,32.2,220.1,28.5,1691.4,98.2,2.0,1.0,2.0,2.0,3.0,4.0,60.0,80.0,60.0,60.0,70.0,60.0,65.0,Pursuit,world_cup
56.0,,BTCZE12112199801,STVRTECKY Jakub,CZE,0+4+1+4,9.0,,,,882,54.0,58.0,26.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2248.9,302.2,142.8,42.5,242.5,50.9,1651.6,58.4,0.0,4.0,1.0,4.0,4.0,5.0,100.0,20.0,80.0,20.0,60.0,50.0,55.0,Pursuit,world_cup
57.0,,BTUSA12803199201,BROWN Jake,USA,1+1+2+4,8.0,,84.0,,784,45.0,54.0,51.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2259.5,312.8,135.3,35.0,237.1,45.5,1694.5,101.3,1.0,1.0,2.0,4.0,2.0,6.0,80.0,80.0,60.0,20.0,80.0,40.0,60.0,Pursuit,world_cup
58.0,,BTBUL10109199301,SINAPOV Anton,BUL,2+0+2+1,5.0,,83.0,,994,2.0,12.0,60.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2283.4,336.7,105.6,5.3,206.4,14.8,1780.3,187.1,2.0,0.0,2.0,1.0,2.0,3.0,60.0,100.0,60.0,80.0,80.0,70.0,75.0,Pursuit,world_cup
59.0,,BTEST11909199201,ERMITS Kalev,EST,3+3+2+1,9.0,,82.0,,784,999.0,20.0,58.0,BT2021SWRLCP02SMPU,BT2021SWRLCP02,Kontiolahti,2020-12-05,2021,Male,2283.8,337.1,125.0,24.7,212.3,20.7,1727.8,134.6,3.0,3.0,2.0,1.0,6.0,3.0,40.0,40.0,60.0,80.0,40.0,70.0,55.0,Pursuit,world_cup
1.0,,BTNOR22105199001,ECKHOFF Tiril,NOR,0+0+0+0,0.0,60.0,,r,366,19.0,12.0,5.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1865.9,0.0,117.7,19.7,212.6,18.8,1556.4,21.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Pursuit,world_cup
2.0,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,0+0+1+1,2.0,54.0,,,204,10.0,3.0,13.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1887.4,21.5,109.1,11.1,201.5,7.7,1565.5,30.5,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Pursuit,world_cup
3.0,,BTSWE20211199501,OEBERG Hanna,SWE,0+1+1+1,3.0,48.0,,y,0,4.0,1.0,28.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1901.3,35.4,105.8,7.8,193.8,0.0,1596.1,61.1,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Pursuit,world_cup
4.0,,BTBLR20501199601,SMOLSKAYA Dzinara,BLR,0+0+1+1,2.0,43.0,,,300,17.0,11.0,16.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1920.9,55.0,114.8,16.8,211.8,18.0,1569.9,34.9,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Pursuit,world_cup
5.0,,BTSWE22905199401,SKOTTHEIM Johanna,SWE,0+0+0+0,0.0,40.0,,,516,15.0,14.0,25.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1922.2,56.3,114.6,16.6,213.9,20.1,1588.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Pursuit,world_cup
6.0,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,0+0+1+1,2.0,38.0,,,402,24.0,25.0,5.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1929.7,63.8,119.3,21.3,220.9,27.1,1556.4,21.4,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Pursuit,world_cup
7.0,,BTGER21103199401,PREUSS Franziska,GER,1+0+0+1,2.0,36.0,,,438,26.0,20.0,10.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1934.5,68.6,120.5,22.5,217.9,24.1,1561.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,Pursuit,world_cup
8.0,,BTSWE22602199901,OEBERG Elvira,SWE,1+1+1+1,4.0,34.0,,b,168,14.0,10.0,15.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1945.2,79.3,112.1,14.1,211.1,17.3,1568.8,33.8,1.0,1.0,1.0,1.0,2.0,2.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,Pursuit,world_cup
9.0,,BTCAN20209199101,LUNDER Emma,CAN,0+0+0+1,1.0,32.0,,,492,13.0,18.0,31.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1956.2,90.3,111.4,13.4,215.6,21.8,1599.5,64.5,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Pursuit,world_cup
10.0,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,0+1+0+1,2.0,31.0,,,660,48.0,42.0,2.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1964.5,98.6,133.7,35.7,228.8,35.0,1543.4,8.4,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,Pursuit,world_cup
11.0,,BTGER22010198801,HERRMANN-WICK Denise,GER,0+2+1+1,4.0,30.0,,,288,36.0,32.0,11.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1966.3,100.4,126.3,28.3,224.3,30.5,1562.2,27.2,0.0,2.0,1.0,1.0,2.0,2.0,100.0,60.0,80.0,80.0,80.0,80.0,80.0,Pursuit,world_cup
12.0,,BTBLR22801199601,BLASHKO Daria,UKR,1+0+0+0,1.0,29.0,,,486,33.0,30.0,39.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1970.7,104.8,125.1,27.1,223.1,29.3,1607.2,72.2,1.0,0.0,0.0,0.0,1.0,0.0,80.0,100.0,100.0,100.0,90.0,100.0,95.0,Pursuit,world_cup
13.0,,BTRUS20907199301,BURTASOVA Evgeniia,RUS,0+0+0+1,1.0,28.0,,,732,31.0,13.0,18.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1971.6,105.7,124.0,26.0,213.5,19.7,1576.6,41.6,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Pursuit,world_cup
14.0,,BTRUS22202199401,MIRONOVA Svetlana,RUS,0+1+2+1,4.0,27.0,,,384,7.0,9.0,16.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1975.8,109.9,107.9,9.9,210.7,16.9,1569.9,34.9,0.0,1.0,2.0,1.0,1.0,3.0,100.0,80.0,60.0,80.0,90.0,70.0,80.0,Pursuit,world_cup
15.0,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,0+0+1+1,2.0,26.0,,,726,22.0,23.0,8.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1982.7,116.8,118.5,20.5,219.5,25.7,1560.4,25.4,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Pursuit,world_cup
16.0,,BTRUS22910199701,KAZAKEVICH Irina,RUS,1+0+1+1,3.0,25.0,,,408,27.0,41.0,19.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1983.1,117.2,121.4,23.4,228.5,34.7,1578.2,43.2,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Pursuit,world_cup
17.0,,BTFRA20910199601,SIMON Julia,FRA,0+1+1+0,2.0,24.0,,,870,6.0,5.0,3.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1987.8,121.9,107.4,9.4,206.3,12.5,1549.6,14.6,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Pursuit,world_cup
18.0,,BTGER22403199201,HINZ Vanessa,GER,0+0+1+0,1.0,23.0,,,648,29.0,29.0,30.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1990.7,124.8,123.1,25.1,223.0,29.2,1598.9,63.9,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Pursuit,world_cup
19.0,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,0+0+1+1,2.0,22.0,,,816,1.0,2.0,24.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,1998.4,132.5,98.0,0.0,195.8,2.0,1581.5,46.5,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Pursuit,world_cup
20.0,,BTITA20304199001,WIERER Dorothea,ITA,0+0+1+2,3.0,21.0,,,588,3.0,19.0,20.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2001.2,135.3,105.6,7.6,215.9,22.1,1579.2,44.2,0.0,0.0,1.0,2.0,0.0,3.0,100.0,100.0,80.0,60.0,100.0,70.0,85.0,Pursuit,world_cup
21.0,,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,1+2+4+0,7.0,20.0,,,60,37.0,22.0,8.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2002.1,136.2,126.9,28.9,219.0,25.2,1560.4,25.4,1.0,2.0,4.0,0.0,3.0,4.0,80.0,60.0,20.0,100.0,70.0,60.0,65.0,Pursuit,world_cup
22.0,,BTCZE20301199701,DAVIDOVA Marketa,CZE,1+2+2+1,6.0,19.0,,,288,51.0,45.0,4.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2008.8,142.9,137.1,39.1,231.0,37.2,1553.3,18.3,1.0,2.0,2.0,1.0,3.0,3.0,80.0,60.0,60.0,80.0,70.0,70.0,70.0,Pursuit,world_cup
23.0,,BTSWE22803199001,BRORSSON Mona,SWE,2+0+2+1,5.0,18.0,,,420,38.0,40.0,7.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2012.1,146.2,128.1,30.1,227.6,33.8,1557.8,22.8,2.0,0.0,2.0,1.0,2.0,3.0,60.0,100.0,60.0,80.0,80.0,70.0,75.0,Pursuit,world_cup
24.0,,BTSWE22706199401,GESTBLOM Linn,SWE,0+1+0+2,3.0,17.0,,,708,25.0,21.0,14.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2013.2,147.3,119.5,21.5,218.4,24.6,1567.4,32.4,0.0,1.0,0.0,2.0,1.0,2.0,100.0,80.0,100.0,60.0,90.0,80.0,85.0,Pursuit,world_cup
25.0,,BTAUT22101199601,LEITINGER Julia,AUT,0+1+1+1,3.0,16.0,,,402,35.0,44.0,33.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2014.1,148.2,125.5,27.5,230.8,37.0,1602.2,67.2,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Pursuit,world_cup
26.0,,BTUSA22502198301,DUNKLEE Susan,USA,0+0+0+2,2.0,15.0,,,624,40.0,34.0,29.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2014.8,148.9,129.0,31.0,225.1,31.3,1598.3,63.3,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,Pursuit,world_cup
27.0,,BTFRA21505198701,BESCOND Anais,FRA,2+1+2+0,5.0,14.0,,,426,46.0,32.0,12.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2015.4,149.5,133.1,35.1,224.3,30.5,1563.8,28.8,2.0,1.0,2.0,0.0,3.0,2.0,60.0,80.0,60.0,100.0,70.0,80.0,75.0,Pursuit,world_cup
28.0,,BTAUT20301199401,ZDOUC Dunja,AUT,1+0+0+2,3.0,13.0,,,480,23.0,26.0,37.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2016.2,150.3,118.6,20.6,221.1,27.3,1604.9,69.9,1.0,0.0,0.0,2.0,1.0,2.0,80.0,100.0,100.0,60.0,90.0,80.0,85.0,Pursuit,world_cup
29.0,,BTBLR21602199601,SOLA Hanna,BLR,0+2+2+1,5.0,12.0,,,732,8.0,7.0,1.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2024.3,158.4,108.1,10.1,208.1,14.3,1535.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,100.0,60.0,60.0,80.0,80.0,70.0,75.0,Pursuit,world_cup
30.0,,BTRUS22803199502,KRUCHINKINA Elena,BLR,0+0+1+2,3.0,11.0,,,612,52.0,49.0,23.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2032.3,166.4,139.6,41.6,236.4,42.6,1580.1,45.1,0.0,0.0,1.0,2.0,0.0,3.0,100.0,100.0,80.0,60.0,100.0,70.0,85.0,Pursuit,world_cup
31.0,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,1+1+1+1,4.0,10.0,,,534,9.0,6.0,34.0,BT2021SWRLCP02SWPU,BT2021SWRLCP02,Kontiolahti,2020-12-06,2021,Female,2037.1,171.2,108.9,10.9,207.2,13.4,1602.7,67.7,1.0,1.0,1.0,1.0,2.0,2.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,Pursuit,world_cup
